"cd_geouf","cd_geocmu","regiao","uf","estado","municipio","bioma","arcodesmat","matopiba","mun_ha","area_ha","year"
"21","2103406","NORDESTE","MA","MARANHÃO","COELHO NETO","CERRADO","0","1","97554.30000000000","4771.50714868","2017"
"22","2202752","NORDESTE","PI","PIAUÍ","COLÔNIA DO GURGUÉIA","CERRADO","0","1","43062.10000000000","284.46760816","2017"
"21","2103505","NORDESTE","MA","MARANHÃO","COLINAS","CERRADO","0","1","198055.10000000001","36776.42217032","2017"
"17","1705557","NORTE","TO","TOCANTINS","COMBINADO","CERRADO","0","1","20957.20000000000","10679.29892250","2017"
"17","1702406","NORTE","TO","TOCANTINS","ARRAIAS","CERRADO","0","1","578687.09999999998","205064.53263058","2017"
"21","2103307","NORDESTE","MA","MARANHÃO","CODÓ","CERRADO","0","1","436134.40000000002","75717.36910649","2017"
"29","2904407","NORDESTE","BA","BAHIA","BREJOLÂNDIA","CERRADO","0","1","224720.79999999999","76785.93853945","2017"
"22","2202901","NORDESTE","PI","PIAUÍ","CORRENTE","CERRADO","0","1","304844.70000000001","10389.93092196","2017"
"21","2103604","NORDESTE","MA","MARANHÃO","COROATÁ","CERRADO","0","1","226377.20000000001","47434.93612411","2017"
"29","2908101","NORDESTE","BA","BAHIA","COCOS","CERRADO","0","1","1014056.90000000002","65603.80708074","2017"
"29","2909109","NORDESTE","BA","BAHIA","CORIBE","CERRADO","0","1","265712.29999999999","57245.53504631","2017"
"17","1706100","NORTE","TO","TOCANTINS","CRISTALÂNDIA","CERRADO","0","1","184824.10000000001","1352.75736398","2017"
"17","1705607","NORTE","TO","TOCANTINS","CONCEIÇÃO DO TOCANTINS","CERRADO","0","1","250074.00000000000","71505.22616769","2017"
"22","2203107","NORDESTE","PI","PIAUÍ","CRISTINO CASTRO","CERRADO","0","1","184633.89999999999","255.85789911","2017"
"22","2203008","NORDESTE","PI","PIAUÍ","CRISTALÂNDIA DO PIAUÍ","CERRADO","0","1","120289.50000000000","3629.32430302","2017"
"29","2909703","NORDESTE","BA","BAHIA","CRISTÓPOLIS","CERRADO","0","1","105283.70000000000","14991.82439670","2017"
"22","2203230","NORDESTE","PI","PIAUÍ","CURRAIS","CERRADO","0","1","315665.70000000001","156.98002310","2017"
"17","1706258","NORTE","TO","TOCANTINS","CRIXÁS DO TOCANTINS","CERRADO","0","1","98669.30000000000","38155.00529164","2017"
"22","2203206","NORDESTE","PI","PIAUÍ","CURIMATÁ","CERRADO","0","1","233753.70000000001","7187.88809150","2017"
"21","2103802","NORDESTE","MA","MARANHÃO","DOM PEDRO","CERRADO","0","1","35849.30000000000","14851.81660955","2017"
"21","2103901","NORDESTE","MA","MARANHÃO","DUQUE BACELAR","CERRADO","0","1","31792.10000000000","2588.70068007","2017"
"22","2203602","NORDESTE","PI","PIAUÍ","ELISEU MARTINS","CERRADO","0","1","109045.00000000000","1947.57416329","2017"
"17","1707553","NORTE","TO","TOCANTINS","FÁTIMA","CERRADO","0","1","38290.70000000000","16778.87708976","2017"
"21","2104008","NORDESTE","MA","MARANHÃO","ESPERANTINÓPOLIS","CERRADO","0","1","45243.90000000000","14926.30676369","2017"
"29","2909307","NORDESTE","BA","BAHIA","CORRENTINA","CERRADO","0","1","1149217.10000000009","84246.01026786","2017"
"17","1707009","NORTE","TO","TOCANTINS","DIANÓPOLIS","CERRADO","0","1","321731.29999999999","37542.56357640","2017"
"21","2104081","NORDESTE","MA","MARANHÃO","FERNANDO FALCÃO","CERRADO","0","1","508658.90000000002","7475.74517335","2017"
"21","2104073","NORDESTE","MA","MARANHÃO","FEIRA NOVA DO MARANHÃO","CERRADO","0","1","147341.39999999999","28772.09137419","2017"
"31","3126208","SUDESTE","MG","MINAS GERAIS","FORMOSO","CERRADO","0","1","368600.40000000002","0.00000000","2017"
"17","1707306","NORTE","TO","TOCANTINS","DUERÉ","CERRADO","0","1","342485.20000000001","105358.11905322","2017"
"29","2909406","NORDESTE","BA","BAHIA","COTEGIPE","CERRADO","0","1","428277.50000000000","72878.05784349","2017"
"29","2910776","NORDESTE","BA","BAHIA","FEIRA DA MATA","CERRADO","0","1","117611.10000000001","42513.63715837","2017"
"21","2104206","NORDESTE","MA","MARANHÃO","FORTUNA","CERRADO","0","1","69499.70000000000","17375.96879247","2017"
"17","1709005","NORTE","TO","TOCANTINS","GOIATINS","CERRADO","0","1","640860.19999999995","0.17703659","2017"
"21","2104107","NORDESTE","MA","MARANHÃO","FORTALEZA DOS NOGUEIRAS","CERRADO","0","1","185399.39999999999","18529.24861025","2017"
"22","2204402","NORDESTE","PI","PIAUÍ","GILBUÉS","CERRADO","0","1","349495.79999999999","6246.72881480","2017"
"21","2104099","NORDESTE","MA","MARANHÃO","FORMOSA DA SERRA NEGRA","CERRADO","0","1","369061.00000000000","61536.58134179","2017"
"17","1707652","NORTE","TO","TOCANTINS","FIGUEIRÓPOLIS","CERRADO","0","1","193007.20000000001","91757.26258959","2017"
"21","2104503","NORDESTE","MA","MARANHÃO","GOVERNADOR ARCHER","CERRADO","0","1","44585.60000000000","17408.74019603","2017"
"21","2104404","NORDESTE","MA","MARANHÃO","GONÇALVES DIAS","CERRADO","0","1","88358.80000000000","27100.67575042","2017"
"21","2104628","NORDESTE","MA","MARANHÃO","GOVERNADOR LUIZ ROCHA","CERRADO","0","1","37316.40000000000","9964.68204725","2017"
"21","2104602","NORDESTE","MA","MARANHÃO","GOVERNADOR EUGÊNIO BARROS","CERRADO","0","1","81699.00000000000","21916.48243995","2017"
"21","2104701","NORDESTE","MA","MARANHÃO","GRAÇA ARANHA","CERRADO","0","1","27144.50000000000","10024.81957049","2017"
"29","2911105","NORDESTE","BA","BAHIA","FORMOSA DO RIO PRETO","CERRADO","0","1","1590174.50000000000","15695.14576357","2017"
"52","5209408","CENTRO-OESTE","GO","GOIÁS","GUARANI DE GOIÁS","CERRADO","0","1","122914.80000000000","0.00000000","2017"
"29","2913200","NORDESTE","BA","BAHIA","IBOTIRAMA","CERRADO","0","1","174008.70000000001","823.77228966","2017"
"21","2105005","NORDESTE","MA","MARANHÃO","HUMBERTO DE CAMPOS","CERRADO","0","1","213124.60000000001","15858.87776395","2017"
"29","2907103","NORDESTE","BA","BAHIA","CARINHANHA","CERRADO","0","1","252944.20000000001","104450.13266674","2017"
"17","1710508","NORTE","TO","TOCANTINS","ITACAJÁ","CERRADO","0","1","305136.00000000000","8.92544492","2017"
"50","5007109","CENTRO-OESTE","MS","MATO GROSSO DO SUL","RIBAS DO RIO PARDO","CERRADO","0","0","1730880.50000000000","1100184.35759687","2017"
"17","1709807","NORTE","TO","TOCANTINS","IPUEIRAS","CERRADO","0","1","81525.39999999999","21058.75553126","2017"
"21","2105203","NORDESTE","MA","MARANHÃO","IGARAPÉ GRANDE","CERRADO","0","1","34609.80000000000","20437.33942830","2017"
"21","2105401","NORDESTE","MA","MARANHÃO","ITAPECURU MIRIM","CERRADO","0","1","147143.79999999999","10050.96012867","2017"
"21","2105450","NORDESTE","MA","MARANHÃO","JATOBÁ","CERRADO","0","1","59138.40000000000","14751.98307301","2017"
"17","1709500","NORTE","TO","TOCANTINS","GURUPI","CERRADO","0","1","183609.10000000001","82993.63411531","2017"
"31","3136959","SUDESTE","MG","MINAS GERAIS","JUVENÍLIA","CERRADO","0","1","106469.20000000000","0.00000000","2017"
"21","2105609","NORDESTE","MA","MARANHÃO","JOSELÂNDIA","CERRADO","0","1","70351.30000000000","22294.86228485","2017"
"22","2205524","NORDESTE","PI","PIAUÍ","JÚLIO BORGES","CERRADO","0","1","129710.80000000000","4592.16209055","2017"
"21","2105807","NORDESTE","MA","MARANHÃO","LAGO DO JUNCO","CERRADO","0","1","32852.50000000000","14035.92500966","2017"
"21","2105351","NORDESTE","MA","MARANHÃO","ITAIPAVA DO GRAJAÚ","CERRADO","0","1","123891.39999999999","52096.28486201","2017"
"17","1711902","NORTE","TO","TOCANTINS","LAGOA DA CONFUSÃO","CERRADO","0","1","1056468.30000000005","10.34512622","2017"
"17","1711506","NORTE","TO","TOCANTINS","JAÚ DO TOCANTINS","CERRADO","0","1","217304.70000000001","69736.65213975","2017"
"21","2105948","NORDESTE","MA","MARANHÃO","LAGO DOS RODRIGUES","CERRADO","0","1","22077.60000000000","12453.32910986","2017"
"17","1712009","NORTE","TO","TOCANTINS","LAJEADO","CERRADO","0","1","32248.50000000000","4103.72626333","2017"
"21","2105963","NORDESTE","MA","MARANHÃO","LAGOA GRANDE DO MARANHÃO","CERRADO","0","1","74420.10000000001","3.74059897","2017"
"17","1711951","NORTE","TO","TOCANTINS","LAGOA DO TOCANTINS","CERRADO","0","1","91134.20000000000","5639.38234181","2017"
"21","2105922","NORDESTE","MA","MARANHÃO","LAGOA DO MATO","CERRADO","0","1","151298.50000000000","12895.37425102","2017"
"17","1708205","NORTE","TO","TOCANTINS","FORMOSO DO ARAGUAIA","CERRADO","0","1","1342337.80000000005","175660.54545750","2017"
"22","2205607","NORDESTE","PI","PIAUÍ","LANDRI SALES","CERRADO","0","1","108858.30000000000","381.58196298","2017"
"17","1712157","NORTE","TO","TOCANTINS","LAVANDEIRA","CERRADO","0","1","51961.40000000000","13071.85891284","2017"
"21","2106003","NORDESTE","MA","MARANHÃO","LIMA CAMPOS","CERRADO","0","1","32193.20000000000","12752.02515968","2017"
"29","2919553","NORDESTE","BA","BAHIA","LUÍS EDUARDO MAGALHÃES","CERRADO","0","1","394053.70000000001","20326.07912017","2017"
"21","2104800","NORDESTE","MA","MARANHÃO","GRAJAÚ","CERRADO","0","1","886357.00000000000","170497.58884226","2017"
"17","1712405","NORTE","TO","TOCANTINS","LIZARDA","CERRADO","0","1","572323.40000000002","2414.34398361","2017"
"21","2106102","NORDESTE","MA","MARANHÃO","LORETO","CERRADO","0","1","359684.40000000002","5959.68808188","2017"
"52","5212709","CENTRO-OESTE","GO","GOIÁS","MAMBAÍ","CERRADO","0","1","84712.89999999999","0.08663221","2017"
"21","2106300","NORDESTE","MA","MARANHÃO","MAGALHÃES DE ALMEIDA","CERRADO","0","1","43315.20000000000","1702.16116793","2017"
"21","2106409","NORDESTE","MA","MARANHÃO","MATA ROMA","CERRADO","0","1","54841.40000000000","787.27883861","2017"
"21","2106672","NORDESTE","MA","MARANHÃO","MILAGRES DO MARANHÃO","CERRADO","0","1","63473.40000000000","4633.16719866","2017"
"22","2206001","NORDESTE","PI","PIAUÍ","MARCOS PARENTE","CERRADO","0","1","67741.39999999999","104.43271446","2017"
"22","2205904","NORDESTE","PI","PIAUÍ","MANOEL EMÍDIO","CERRADO","0","1","161899.20000000001","123.74100383","2017"
"52","5213087","CENTRO-OESTE","GO","GOIÁS","MINAÇU","CERRADO","0","1","286073.50000000000","0.00000000","2017"
"21","2106607","NORDESTE","MA","MARANHÃO","MATÕES","CERRADO","0","1","210740.29999999999","15904.13166759","2017"
"29","2917359","NORDESTE","BA","BAHIA","JABORANDI","CERRADO","0","1","999447.90000000002","84545.41440008","2017"
"17","1713205","NORTE","TO","TOCANTINS","MIRACEMA DO TOCANTINS","CERRADO","0","1","265609.00000000000","8.36541266","2017"
"31","3142700","SUDESTE","MG","MINAS GERAIS","MONTALVÂNIA","CERRADO","0","1","150375.50000000000","0.26002072","2017"
"21","2106755","NORDESTE","MA","MARANHÃO","MIRANDA DO NORTE","CERRADO","0","1","34110.70000000000","8403.60178706","2017"
"21","2106631","NORDESTE","MA","MARANHÃO","MATÕES DO NORTE","CERRADO","0","1","79465.10000000001","24913.35584154","2017"
"17","1712702","NORTE","TO","TOCANTINS","MATEIROS","CERRADO","0","1","968165.80000000005","1589.92947298","2017"
"52","5213509","CENTRO-OESTE","GO","GOIÁS","MONTE ALEGRE DE GOIÁS","CERRADO","0","1","311980.79999999999","0.00000000","2017"
"52","5213772","CENTRO-OESTE","GO","GOIÁS","MONTIVIDIU DO NORTE","CERRADO","0","1","133299.60000000001","0.00000000","2017"
"29","2920452","NORDESTE","BA","BAHIA","MANSIDÃO","CERRADO","0","1","313013.00000000000","24650.76222783","2017"
"22","2206605","NORDESTE","PI","PIAUÍ","MONTE ALEGRE DO PIAUÍ","CERRADO","0","1","241793.29999999999","6979.81145678","2017"
"29","2922250","NORDESTE","BA","BAHIA","MUQUÉM DO SÃO FRANCISCO","CERRADO","0","1","385317.59999999998","9338.52138915","2017"
"22","2206654","NORDESTE","PI","PIAUÍ","MORRO CABEÇA NO TEMPO","CERRADO","0","1","211693.60000000001","4925.80624724","2017"
"21","2107209","NORDESTE","MA","MARANHÃO","NINA RODRIGUES","CERRADO","0","1","57250.70000000000","1610.81911913","2017"
"21","2106706","NORDESTE","MA","MARANHÃO","MIRADOR","CERRADO","0","1","852108.09999999998","14735.73088215","2017"
"21","2105476","NORDESTE","MA","MARANHÃO","JENIPAPO DOS VIEIRAS","CERRADO","0","1","196289.89999999999","62211.57003694","2017"
"21","2107308","NORDESTE","MA","MARANHÃO","NOVA IORQUE","CERRADO","0","1","97687.20000000000","782.71942388","2017"
"17","1715002","NORTE","TO","TOCANTINS","NOVA ROSALÂNDIA","CERRADO","0","1","51630.80000000000","18005.69130563","2017"
"21","2107258","NORDESTE","MA","MARANHÃO","NOVA COLINAS","CERRADO","0","1","74308.70000000000","10461.18313961","2017"
"51","5106315","CENTRO-OESTE","MT","MATO GROSSO","NOVO SANTO ANTÔNIO","CERRADO","0","1","439379.59999999998","0.00000000","2017"
"52","5215256","CENTRO-OESTE","GO","GOIÁS","NOVO PLANALTO","CERRADO","0","1","124296.39999999999","16.03245966","2017"
"17","1715150","NORTE","TO","TOCANTINS","NOVO ALEGRE","CERRADO","0","1","20010.40000000000","11222.96842516","2017"
"17","1716109","NORTE","TO","TOCANTINS","PARAÍSO DO TOCANTINS","CERRADO","0","1","126806.00000000000","1.23173682","2017"
"17","1715259","NORTE","TO","TOCANTINS","NOVO JARDIM","CERRADO","0","1","130966.50000000000","6487.10801066","2017"
"17","1715507","NORTE","TO","TOCANTINS","OLIVEIRA DE FÁTIMA","CERRADO","0","1","20585.00000000000","8713.51861191","2017"
"17","1721000","NORTE","TO","TOCANTINS","PALMAS","CERRADO","0","1","221894.20000000001","24402.36058774","2017"
"17","1715101","NORTE","TO","TOCANTINS","NOVO ACORDO","CERRADO","0","1","267468.20000000001","8876.83830647","2017"
"17","1714203","NORTE","TO","TOCANTINS","NATIVIDADE","CERRADO","0","1","324071.50000000000","64160.77362189","2017"
"22","2207405","NORDESTE","PI","PIAUÍ","PALMEIRA DO PIAUÍ","CERRADO","0","1","202351.29999999999","61.17867160","2017"
"21","2107704","NORDESTE","MA","MARANHÃO","PARAIBANO","CERRADO","0","1","53051.70000000000","4745.73069929","2017"
"17","1713601","NORTE","TO","TOCANTINS","MONTE DO CARMO","CERRADO","0","1","361667.40000000002","59558.73044439","2017"
"22","2207603","NORDESTE","PI","PIAUÍ","PARNAGUÁ","CERRADO","0","1","342928.40000000002","3882.53697206","2017"
"21","2107902","NORDESTE","MA","MARANHÃO","PASSAGEM FRANCA","CERRADO","0","1","135832.70000000001","10252.10211735","2017"
"29","2923704","NORDESTE","BA","BAHIA","PARATINGA","CERRADO","0","1","262411.79999999999","17889.29976801","2017"
"21","2108058","NORDESTE","MA","MARANHÃO","PAULINO NEVES","CERRADO","0","1","97917.80000000000","3818.44036336","2017"
"21","2108009","NORDESTE","MA","MARANHÃO","PASTOS BONS","CERRADO","0","1","163532.10000000001","4807.70348353","2017"
"21","2107803","NORDESTE","MA","MARANHÃO","PARNARAMA","CERRADO","0","1","324049.20000000001","41028.44060611","2017"
"17","1715754","NORTE","TO","TOCANTINS","PALMEIRÓPOLIS","CERRADO","0","1","170394.39999999999","45898.86402662","2017"
"29","2924405","NORDESTE","BA","BAHIA","PILÃO ARCADO","CERRADO","0","1","1162663.39999999991","0.00000000","2017"
"21","2108207","NORDESTE","MA","MARANHÃO","PEDREIRAS","CERRADO","0","1","26172.30000000000","12263.81335943","2017"
"17","1717503","NORTE","TO","TOCANTINS","PIUM","CERRADO","0","1","1001376.59999999998","5.45357786","2017"
"17","1716505","NORTE","TO","TOCANTINS","PEDRO AFONSO","CERRADO","0","1","201090.20000000001","29158.68455906","2017"
"21","2108454","NORDESTE","MA","MARANHÃO","PERITORÓ","CERRADO","0","1","82472.50000000000","18149.56664848","2017"
"21","2108801","NORDESTE","MA","MARANHÃO","PIRAPEMAS","CERRADO","0","1","68876.10000000001","11272.25559568","2017"
"17","1717008","NORTE","TO","TOCANTINS","PINDORAMA DO TOCANTINS","CERRADO","0","1","155908.60000000001","23843.34455642","2017"
"52","5218003","CENTRO-OESTE","GO","GOIÁS","PORANGATU","CERRADO","0","1","482052.40000000002","0.00000000","2017"
"52","5218300","CENTRO-OESTE","GO","GOIÁS","POSSE","CERRADO","0","1","205803.10000000001","0.00000000","2017"
"17","1718006","NORTE","TO","TOCANTINS","PORTO ALEGRE DO TOCANTINS","CERRADO","0","1","50186.20000000000","5476.04748130","2017"
"22","2208551","NORDESTE","PI","PIAUÍ","PORTO ALEGRE DO PIAUÍ","CERRADO","0","1","116944.10000000001","250.47432986","2017"
"17","1717800","NORTE","TO","TOCANTINS","PONTE ALTA DO BOM JESUS","CERRADO","0","1","180614.10000000001","16796.14391394","2017"
"21","2109304","NORDESTE","MA","MARANHÃO","PRESIDENTE VARGAS","CERRADO","0","1","45938.00000000000","2533.18490560","2017"
"17","1718451","NORTE","TO","TOCANTINS","PUGMIL","CERRADO","0","1","40183.40000000000","21.89701920","2017"
"17","1717909","NORTE","TO","TOCANTINS","PONTE ALTA DO TOCANTINS","CERRADO","0","1","649112.50000000000","21437.66571511","2017"
"21","2109403","NORDESTE","MA","MARANHÃO","PRIMEIRA CRUZ","CERRADO","0","1","136767.60000000001","4350.86636534","2017"
"22","2208700","NORDESTE","PI","PIAUÍ","REDENÇÃO DO GURGUÉIA","CERRADO","0","1","246800.70000000001","1424.02021512","2017"
"17","1718501","NORTE","TO","TOCANTINS","RECURSOLÂNDIA","CERRADO","0","1","221666.29999999999","5940.30192033","2017"
"17","1718709","NORTE","TO","TOCANTINS","RIO DOS BOIS","CERRADO","0","1","84506.50000000000","0.00000000","2017"
"17","1718659","NORTE","TO","TOCANTINS","RIO DA CONCEIÇÃO","CERRADO","0","1","78711.60000000001","367.58673642","2017"
"21","2109106","NORDESTE","MA","MARANHÃO","PRESIDENTE DUTRA","CERRADO","0","1","77157.39999999999","44697.51471812","2017"
"21","2108900","NORDESTE","MA","MARANHÃO","POÇÃO DE PEDRAS","CERRADO","0","1","99041.50000000000","49161.76743741","2017"
"22","2208858","NORDESTE","PI","PIAUÍ","RIACHO FRIO","CERRADO","0","1","222209.60000000001","4684.92308061","2017"
"21","2109700","NORDESTE","MA","MARANHÃO","SAMBAÍBA","CERRADO","0","1","247870.20000000001","4649.83457957","2017"
"17","1716604","NORTE","TO","TOCANTINS","PEIXE","CERRADO","0","1","529120.59999999998","221604.01544669","2017"
"22","2208908","NORDESTE","PI","PIAUÍ","RIBEIRO GONÇALVES","CERRADO","0","1","397894.40000000002","649.56748804","2017"
"22","2209203","NORDESTE","PI","PIAUÍ","SANTA FILOMENA","CERRADO","0","1","528543.69999999995","1160.38570271","2017"
"17","1718881","NORTE","TO","TOCANTINS","SANTA MARIA DO TOCANTINS","CERRADO","0","1","141045.70000000001","9.27610165","2017"
"21","2110104","NORDESTE","MA","MARANHÃO","SANTA QUITÉRIA DO MARANHÃO","CERRADO","0","1","143489.79999999999","2245.11016649","2017"
"22","2209302","NORDESTE","PI","PIAUÍ","SANTA LUZ","CERRADO","0","1","118684.39999999999","514.02942583","2017"
"29","2926202","NORDESTE","BA","BAHIA","RIACHÃO DAS NEVES","CERRADO","0","1","597899.80000000005","41661.14936020","2017"
"21","2109759","NORDESTE","MA","MARANHÃO","SANTA FILOMENA DO MARANHÃO","CERRADO","0","1","62321.40000000000","30463.87455075","2017"
"21","2109502","NORDESTE","MA","MARANHÃO","RIACHÃO","CERRADO","0","1","637303.00000000000","56971.00627604","2017"
"21","2110278","NORDESTE","MA","MARANHÃO","SANTO AMARO DO MARANHÃO","CERRADO","0","1","160118.00000000000","4438.07273497","2017"
"17","1718758","NORTE","TO","TOCANTINS","RIO SONO","CERRADO","0","1","635436.69999999995","31359.52847187","2017"
"17","1718899","NORTE","TO","TOCANTINS","SANTA RITA DO TOCANTINS","CERRADO","0","1","327494.79999999999","40.28269471","2017"
"17","1718204","NORTE","TO","TOCANTINS","PORTO NACIONAL","CERRADO","0","1","444991.70000000001","110030.54707486","2017"
"17","1719004","NORTE","TO","TOCANTINS","SANTA TEREZA DO TOCANTINS","CERRADO","0","1","53991.20000000000","9641.14190087","2017"
"21","2110237","NORDESTE","MA","MARANHÃO","SANTANA DO MARANHÃO","CERRADO","0","1","93202.20000000000","2088.63659350","2017"
"21","2110401","NORDESTE","MA","MARANHÃO","SÃO BENEDITO DO RIO PRETO","CERRADO","0","1","93148.50000000000","916.94820932","2017"
"17","1718907","NORTE","TO","TOCANTINS","SANTA ROSA DO TOCANTINS","CERRADO","0","1","179625.70000000001","52378.27525688","2017"
"21","2110658","NORDESTE","MA","MARANHÃO","SÃO DOMINGOS DO AZEITÃO","CERRADO","0","1","96093.20000000000","757.32813961","2017"
"21","2110609","NORDESTE","MA","MARANHÃO","SÃO BERNARDO","CERRADO","0","1","100692.00000000000","2145.93951275","2017"
"52","5219803","CENTRO-OESTE","GO","GOIÁS","SÃO DOMINGOS","CERRADO","0","1","329574.00000000000","0.00000000","2017"
"21","2110302","NORDESTE","MA","MARANHÃO","SANTO ANTÔNIO DOS LOPES","CERRADO","0","1","77092.30000000000","23271.80029877","2017"
"17","1718840","NORTE","TO","TOCANTINS","SANDOLÂNDIA","CERRADO","0","1","352863.09999999998","124880.02613240","2017"
"17","1720150","NORTE","TO","TOCANTINS","SÃO FÉLIX DO TOCANTINS","CERRADO","0","1","190867.79999999999","248.44331413","2017"
"21","2110807","NORDESTE","MA","MARANHÃO","SÃO FÉLIX DE BALSAS","CERRADO","0","1","203236.39999999999","3579.21950186","2017"
"29","2928406","NORDESTE","BA","BAHIA","SANTA RITA DE CÁSSIA","CERRADO","0","1","603008.40000000002","54508.60349100","2017"
"21","2110708","NORDESTE","MA","MARANHÃO","SÃO DOMINGOS DO MARANHÃO","CERRADO","0","1","115197.80000000000","52000.12173302","2017"
"21","2110906","NORDESTE","MA","MARANHÃO","SÃO FRANCISCO DO MARANHÃO","CERRADO","0","1","228020.50000000000","2674.38065631","2017"
"22","2209757","NORDESTE","PI","PIAUÍ","SÃO GONÇALO DO GURGUÉIA","CERRADO","0","1","138530.00000000000","4066.53494253","2017"
"21","2111078","NORDESTE","MA","MARANHÃO","SÃO JOÃO DO SOTER","CERRADO","0","1","143806.70000000001","9921.72756111","2017"
"21","2111102","NORDESTE","MA","MARANHÃO","SÃO JOÃO DOS PATOS","CERRADO","0","1","148266.10000000001","6264.18075045","2017"
"21","2111250","NORDESTE","MA","MARANHÃO","SÃO JOSÉ DOS BASÍLIOS","CERRADO","0","1","35323.20000000000","15423.72325384","2017"
"29","2929057","NORDESTE","BA","BAHIA","SÃO FÉLIX DO CORIBE","CERRADO","0","1","175436.10000000001","44872.56767015","2017"
"21","2111573","NORDESTE","MA","MARANHÃO","SÃO PEDRO DOS CRENTES","CERRADO","0","1","97963.10000000001","93.39011681","2017"
"52","5220207","CENTRO-OESTE","GO","GOIÁS","SÃO MIGUEL DO ARAGUAIA","CERRADO","0","1","614879.50000000000","0.00000000","2017"
"21","2111672","NORDESTE","MA","MARANHÃO","SÃO ROBERTO","CERRADO","0","1","22746.30000000000","10714.60842802","2017"
"29","2928901","NORDESTE","BA","BAHIA","SÃO DESIDÉRIO","CERRADO","0","1","1511639.80000000005","76166.47218842","2017"
"21","2111607","NORDESTE","MA","MARANHÃO","SÃO RAIMUNDO DAS MANGABEIRAS","CERRADO","0","1","352151.50000000000","13338.75723540","2017"
"29","2928109","NORDESTE","BA","BAHIA","SANTA MARIA DA VITÓRIA","CERRADO","0","1","198491.00000000000","53654.04643973","2017"
"21","2111631","NORDESTE","MA","MARANHÃO","SÃO RAIMUNDO DO DOCA BEZERRA","CERRADO","0","1","41935.20000000000","20080.25959656","2017"
"21","2111409","NORDESTE","MA","MARANHÃO","SÃO LUÍS GONZAGA DO MARANHÃO","CERRADO","0","1","90916.39999999999","43371.53828587","2017"
"17","1720259","NORTE","TO","TOCANTINS","SÃO SALVADOR DO TOCANTINS","CERRADO","0","1","142203.20000000001","24377.44436880","2017"
"29","2928208","NORDESTE","BA","BAHIA","SANTANA","CERRADO","0","1","190935.20000000001","64113.57684672","2017"
"21","2111508","NORDESTE","MA","MARANHÃO","SÃO MATEUS DO MARANHÃO","CERRADO","0","1","78322.39999999999","31642.28855156","2017"
"22","2210623","NORDESTE","PI","PIAUÍ","SEBASTIÃO BARROS","CERRADO","0","1","89371.50000000000","1401.09827172","2017"
"21","2111748","NORDESTE","MA","MARANHÃO","SENADOR ALEXANDRE COSTA","CERRADO","0","1","42643.70000000000","9512.32566919","2017"
"22","2210631","NORDESTE","PI","PIAUÍ","SEBASTIÃO LEAL","CERRADO","0","1","315158.79999999999","140.40364296","2017"
"21","2111805","NORDESTE","MA","MARANHÃO","SÍTIO NOVO","CERRADO","0","1","311487.09999999998","1828.29657071","2017"
"52","5220702","CENTRO-OESTE","GO","GOIÁS","SÍTIO D'ABADIA","CERRADO","0","1","159804.89999999999","0.00000000","2017"
"21","2111953","NORDESTE","MA","MARANHÃO","SUCUPIRA DO RIACHÃO","CERRADO","0","1","86390.80000000000","2958.36249931","2017"
"17","1720655","NORTE","TO","TOCANTINS","SILVANÓPOLIS","CERRADO","0","1","125883.10000000001","34540.67232959","2017"
"21","2111904","NORDESTE","MA","MARANHÃO","SUCUPIRA DO NORTE","CERRADO","0","1","107443.50000000000","3379.24210294","2017"
"17","1720499","NORTE","TO","TOCANTINS","SÃO VALÉRIO","CERRADO","0","1","251958.50000000000","66211.79417524","2017"
"17","1716208","NORTE","TO","TOCANTINS","PARANÃ","CERRADO","0","1","1126021.60000000009","263807.50824797","2017"
"29","2930907","NORDESTE","BA","BAHIA","TABOCAS DO BREJO VELHO","CERRADO","0","1","143718.89999999999","24809.58700626","2017"
"21","2112001","NORDESTE","MA","MARANHÃO","TASSO FRAGOSO","CERRADO","0","1","438297.50000000000","1216.53782390","2017"
"21","2112100","NORDESTE","MA","MARANHÃO","TIMBIRAS","CERRADO","0","1","148658.39999999999","10295.48767084","2017"
"17","1720853","NORTE","TO","TOCANTINS","SUCUPIRA","CERRADO","0","1","102551.89999999999","52283.07473221","2017"
"21","2112209","NORDESTE","MA","MARANHÃO","TIMON","CERRADO","0","1","176461.20000000001","4763.13695278","2017"
"17","1721257","NORTE","TO","TOCANTINS","TUPIRAMA","CERRADO","0","1","71220.60000000001","0.00000000","2017"
"21","2112233","NORDESTE","MA","MARANHÃO","TRIZIDELA DO VALE","CERRADO","0","1","29203.60000000000","12307.59902286","2017"
"17","1720978","NORTE","TO","TOCANTINS","TALISMÃ","CERRADO","0","1","215689.70000000001","108316.59698025","2017"
"17","1721109","NORTE","TO","TOCANTINS","TOCANTÍNIA","CERRADO","0","1","260160.29999999999","15576.80746183","2017"
"21","2112506","NORDESTE","MA","MARANHÃO","TUTÓIA","CERRADO","0","1","165164.89999999999","2643.71064965","2017"
"17","1720937","NORTE","TO","TOCANTINS","TAIPAS DO TOCANTINS","CERRADO","0","1","111620.20000000000","34877.74404221","2017"
"17","1720903","NORTE","TO","TOCANTINS","TAGUATINGA","CERRADO","0","1","243739.89999999999","65271.05230644","2017"
"21","2112605","NORDESTE","MA","MARANHÃO","URBANO SANTOS","CERRADO","0","1","170577.29999999999","1655.53446639","2017"
